x,y1,y2
9.18,15086.0,9122.0
9.19,15176.0,9108.0
9.2,15146.0,9127.0
9.21,15121.0,9118.0
9.22,15180.0,9108.0
9.23,15145.0,9128.0
9.24,15110.0,9123.0
9.25,15177.0,9121.0
9.26,15153.0,9123.0
9.27,15179.0,9121.0
9.28,15243.0,9127.0
9.29,15200.0,9133.0
9.3,15196.0,9125.0
9.31,15243.0,9124.0
9.32,15170.0,9127.0
9.33,15198.0,9117.0
9.34,15270.0,9109.0
9.35,15232.0,9126.0
9.36,15254.0,9118.0
9.37,15332.0,9116.0
9.38,15306.0,9123.0
9.39,15252.0,9116.0
9.4,15347.0,9118.0
9.41,15318.0,9126.0
9.42,15292.0,9119.0
9.43,15372.0,9119.0
9.44,15384.0,9102.0
9.45,15316.0,9117.0
9.46,15390.0,9113.0
9.47,15381.0,9119.0
9.48,15312.0,9120.0
9.49,15325.0,9125.0
9.5,15347.0,9116.0
9.51,15315.0,9104.0
9.52,15391.0,9124.0
9.53,15357.0,9109.0
9.54,15337.0,9102.0
9.55,15401.0,9109.0
9.56,15365.0,9102.0
9.57,15319.0,9119.0
9.58,15368.0,9103.0
9.59,15355.0,9111.0
9.6,15388.0,9102.0
9.61,15415.0,9107.0
9.62,15377.0,9105.0
9.63,15370.0,9123.0
9.64,15418.0,9100.0
9.65,15320.0,9102.0
9.66,15324.0,9124.0
9.67,15394.0,9128.0
9.68,15369.0,9121.0
9.69,15412.0,9121.0
9.7,15468.0,9121.0
